ปี,รายการ,อำเภอ,ตำบล,ค่าข้อมูล,หน่วย,ที่มา
2566,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,ปลายพระยา,คีรีวง,841,คน,สำนักงานเกษตรจังหวัดกระบี่
2566,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,ลำทับ,ลำทับ,544,คน,สำนักงานเกษตรจังหวัดกระบี่
2566,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,ลำทับ,ดินอุดม,594,คน,สำนักงานเกษตรจังหวัดกระบี่
2566,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,ลำทับ,ทุ่งไทรทอง,490,คน,สำนักงานเกษตรจังหวัดกระบี่
2566,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,ลำทับ,ดินแดง,591,คน,สำนักงานเกษตรจังหวัดกระบี่
2566,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,เหนือคลอง,293,คน,สำนักงานเกษตรจังหวัดกระบี่
2566,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,เกาะศรีบอยา,15,คน,สำนักงานเกษตรจังหวัดกระบี่
2566,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,คลองขนาน,564,คน,สำนักงานเกษตรจังหวัดกระบี่
2566,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,คลองเขม้า,134,คน,สำนักงานเกษตรจังหวัดกระบี่
2566,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,โคกยาง,569,คน,สำนักงานเกษตรจังหวัดกระบี่
2566,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,ตลิ่งชัน,329,คน,สำนักงานเกษตรจังหวัดกระบี่
2566,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,ปกาสัย,567,คน,สำนักงานเกษตรจังหวัดกระบี่
2566,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,ห้วยยูง,675,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เมืองกระบี่,ปากน้ำ,5,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เมืองกระบี่,กระบี่ใหญ่,22,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เมืองกระบี่,กระบี่น้อย,910,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เมืองกระบี่,เขาคราม,648,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เมืองกระบี่,เขาทอง,271,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เมืองกระบี่,ทับปริก,814,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เมืองกระบี่,ไสไทย,271,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เมืองกระบี่,อ่าวนาง,151,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เมืองกระบี่,หนองทะเล,316,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เมืองกระบี่,คลองประสงค์,38,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เขาพนม,เขาพนม,1062,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เขาพนม,เขาดิน,1036,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เขาพนม,สินปุน,859,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เขาพนม,พรุเตียว,881,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เขาพนม,หน้าเขา,951,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เขาพนม,โคกหาร,874,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เกาะลันตา,เกาะลันตาใหญ่,46,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เกาะลันตา,เกาะลันตาน้อย,215,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เกาะลันตา,เกาะกลาง,550,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เกาะลันตา,คลองยาง,277,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เกาะลันตา,ศาลาด่าน,67,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,คลองท่อม,คลองท่อมใต้,391,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,คลองท่อม,คลองท่อมเหนือ,683,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,คลองท่อม,คลองพน,990,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,คลองท่อม,ทรายขาว,491,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,คลองท่อม,ห้วยน้ำขาว,246,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,คลองท่อม,พรุดินนา,1171,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,คลองท่อม,เพหลา,752,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,อ่าวลึก,อ่าวลึกใต้,571,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,อ่าวลึก,แหลมสัก,436,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,อ่าวลึก,นาเหนือ,735,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,อ่าวลึก,คลองหิน,578,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,อ่าวลึก,อ่าวลึกน้อย,393,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,อ่าวลึก,อ่าวลึกเหนือ,607,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,อ่าวลึก,เขาใหญ่,659,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,อ่าวลึก,คลองยา,824,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,อ่าวลึก,บ้านกลาง,423,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,ปลายพระยา,ปลายพระยา,1364,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,ปลายพระยา,เขาเขน,906,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,ปลายพระยา,เขาต่อ,854,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,ปลายพระยา,คีรีวง,802,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,ลำทับ,ลำทับ,399,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,ลำทับ,ดินอุดม,258,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,ลำทับ,ทุ่งไทรทอง,343,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,ลำทับ,ดินแดง,270,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,เหนือคลอง,522,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,เกาะศรีบอยา,49,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,คลองขนาน,959,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,คลองเขม้า,281,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,โคกยาง,915,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,ตลิ่งชัน,448,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,ปกาสัย,941,คน,สำนักงานเกษตรจังหวัดกระบี่
2567,เกษตรกรที่ขึ้นทะเบียนเป็นผู้ปลูกปาล์มน้ำมัน,เหนือคลอง,ห้วยยูง,1143,คน,สำนักงานเกษตรจังหวัดกระบี่
